id,(Intercept),GroupP,GroupT2DM,GroupT2DM_P
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera,2.357262192654022,0.08910802899800449,0.17631155465899212,1.1168712795408238
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter,6.128304415826107,0.25057965137054894,0.04712110877420653,0.00950372046339959
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;__,5.6429795100459925,1.0523242550117922,-0.3712702206783738,-2.0134118402837653
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium,6.6424496464843745,-0.9241550481022311,-1.1577299845345967,-1.518752214660061
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Kingella,4.578783310248745,-0.44382252070485795,-0.8014627019102762,0.5303149025106987
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Eikenella,4.8033281169038204,-0.7044240005515939,-0.012041359406206098,-0.3321680144062483
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Parvimonas,4.761571880246035,-0.02355386403021209,-0.2120120719293458,-0.45254061135880985
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas,6.336605082111933,0.8532272689776587,0.4535565885571198,-0.8245061018294946
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;__;__,1.5294214363467555,0.18866659983731296,-0.6134782247227702,-0.3438009178511967
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014,3.4275021314398124,1.2354778412955774,-0.16540007279713329,0.1686463692256255
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Centipeda,5.825921417018937,0.03938035494863637,-0.647978688272924,-0.6869054166921889
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia,5.893458544820287,-1.276441301591281,-0.6771973731945738,-0.42450685871433846
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus,4.4706219923906705,-0.3506920979163351,-0.4214130528039096,-0.5162514381621254
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium,1.9389044976756658,1.0718084495464428,0.5868387429848202,0.47730433147713724
