id,(Intercept),GroupP,GroupT2DM,GroupT2DM_P
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Mogibacterium,0.21520517180527976,0.4013369111747792,0.2659527623327362,0.2920528265095716
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Lentimicrobiaceae;g__Lentimicrobium,0.785045404347231,1.0204650715823596,0.8911292067849405,0.8785976589781175
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Actinobacillus,0.4119426765421785,0.6532662787933357,0.5788505372132321,0.5113429674670038
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales,0.6978898905245131,1.072620309112815,0.8673547787355118,0.816929844200938
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;__,0.3251552377379212,0.4682216306785292,0.532875327796393,0.5794497529223591
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Fretibacterium,0.4780315276524873,0.8280386418858732,0.6513806600612424,0.6959330015431529
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Filifactor,0.5553461262769411,0.8774032228059568,0.7406446531495833,0.7033062090171296
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus,0.46938816797367344,0.6932954484333586,0.5831583884978514,0.5890765641184765
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22,0.510443086787516,0.7960489643789557,0.6567674026164874,0.6213939178363269
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__uncultured,0.5061540807932938,0.7207865509149987,0.5773339333882231,0.6055899491993458
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio,0.11750601762141917,0.36115092007330346,0.38794823178933313,0.28541053823675483
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__[Eubacterium]_yurii_group,0.6111321499429551,0.8749104795065603,0.719697522801264,0.7620337153270837
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales_Incertae_Sedis;g__Phocaeicola,0.5632330288560538,0.8056600705195556,0.6658632606744794,0.6720098049046175
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia,0.3613223671656916,0.516011912543556,0.42778597084129477,0.4054292895778651
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_UCG-001,0.31910207341480795,0.5171463385725372,0.3966424915595637,0.3979046880476444
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae,0.3481602943068811,0.40612721549137026,0.4222189175472494,0.4351718794353359
d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Pseudoramibacter,0.43454158447565355,0.5988763705921237,0.45445895078607657,0.518595321746648
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_UCG-006,0.2341122515972926,0.3720385476096243,0.27729499372151856,0.3156060763742189
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Peptoanaerobacter,0.5712271486377787,0.7372742914731164,0.6514127591748982,0.6409873171701814
